shop                                                        ,datetime            ,price_reg ,price_promo ,article ,name                                                                                            ,category_path
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:00 ,     1433 ,       1433 ,в35235  ,"Ликер Fruko Schulz Coffee,  0.7 л"                                                             ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:56 ,     3806 ,       3806 ,в115517 ,"Виски ""Proper No. Twelve"",  0.7 л"                                                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:05 ,     3665 ,       3665 ,в127734 ,"Виски ""Proper No. Twelve"",  1 л"                                                             ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:32 ,     1645 ,       1645 ,в212397 ,"Ликер Онегин, ""Гурмэ"" Грейпфрут, Миндаль и Лайм, настойка сладкая,  0.5 л"                   ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:41 ,      730 ,        730 ,в222006 ,"Ликер Онегин, ""Гурмэ"" Грейпфрут, Миндаль и Лайм, настойка сладкая,  200 мл"                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:07 ,      353 ,        353 ,в236251 ,"Ликер Онегин, ""Гурмэ"" Грейпфрут, Миндаль и Лайм, настойка сладкая,  50 мл"                   ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:26 ,      476 ,        476 ,в97197  ,"Вино ""Высокий Берег"" Цвайгельт, 2016 "                                                       ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:31 ,      476 ,        476 ,в102140 ,"Вино ""Высокий Берег"" Цвайгельт, 2017 "                                                       ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:15 ,      126 ,        126 ,в231055 ,"Подарочная упаковка Bag for 1 bottle of wine, Blue Abstraction ""Deluxe"" "                    ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:18 ,      620 ,        620 ,в188877 ,"Вино ""Дерево Жизни"" Абрикос "                                                                ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:24 ,      345 ,        345 ,в193387 ,"Пиво Руж ""Де Лютин"",  0.75 л"                                                                ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:25 ,     4156 ,       4156 ,в24037  ,"Пиво ""Liebenweiss"" Hefe-Weissbier, mini keg,  5 л"                                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:25 ,     1150 ,       1150 ,в163524 ,"Водка Стрижамент, Самогон крафтовый ""Гранатовый"",  0.5 л"                                    ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:17 ,     1512 ,       1512 ,в227107 ,"Вино Cavino, ""Ionos"" White, 2022 "                                                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:27 ,     1512 ,       1512 ,в238930 ,"Вино Cavino, ""Ionos"" White, 2023 "                                                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:28 ,      990 ,        990 ,в153744 ,"Вино Шахназарян, Гранатовое "                                                                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:36 ,      620 ,        620 ,в188878 ,"Вино ""Дерево Жизни"" Ежевика Красное Сухое Вино "                                             ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:38 ,     4653 ,       4653 ,в216772 ,"Вино Matsu, ""El Recio"", 2021 "                                                               ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:39 ,     8787 ,       8787 ,в225519 ,"Вино Matsu, ""El Recio"", 2021,  1.5 л"                                                        ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:35 ,    11967 ,      11967 ,в2299   ,"Виски Johnnie Walker ""Green Label"" 15 years old, with box,  0.7 л"                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:23:39 ,     7844 ,       7844 ,в83659  ,"Виски Johnnie Walker ""Green Label"" 15 years old, with box,  1 л"                             ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
