shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                       ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:52 ,      309 ,        309 ,в153023 ,"Ликер ""Белуга Хантинг"" Травяной биттер,  50 мл"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:59 ,     3849 ,       3149 ,в207225 ,"Кальвадос Calvados Morin, ""Selection"", Calvados AOC,  0.7 л"                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:52 ,      120 ,        120 ,в93706  ,"Пиво ""Stella Artois"" (Russia), in can,  0.45 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:56 ,      259 ,        259 ,в51083  ,"Пиво ""Stella Artois"" (Russia), in can,  0.5 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:00 ,      169 ,        169 ,в51084  ,"Пиво ""Stella Artois"" (Russia),  0.5 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:04 ,      120 ,        120 ,в167802 ,"Пиво ""Stella Artois"" (Russia),  0.44 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:07 ,     3190 ,       2090 ,в51799  ,"Ром ""Plantation"" 3 Stars White Rum,  0.7 л"                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:59 ,     1999 ,       1799 ,в2881   ,"Ликер ""Baileys"" Original,  0.5 л"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:03 ,      449 ,        449 ,в2879   ,"Ликер Baileys Original,  200 мл"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:07 ,      819 ,        819 ,в2880   ,"Ликер ""Baileys"" Original,  350 мл"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:10 ,     2400 ,       2400 ,в2882   ,"Ликер ""Baileys"" Original,  0.7 л"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:13 ,     3149 ,       3149 ,в2883   ,"Ликер ""Baileys"" Original,  1 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:15 ,      899 ,        899 ,в54919  ,"Ликер Baileys Original,  375 мл"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:44 ,      619 ,        399 ,в82423  ,"Виски ""Red Label"",  50 мл"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:47 ,      959 ,        959 ,в2314   ,"Виски ""Red Label"",  375 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:50 ,     1610 ,       1499 ,в2315   ,"Виски ""Red Label"",  0.5 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:54 ,     1999 ,       1999 ,в2316   ,"Виски ""Red Label"",  0.7 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:58 ,     2590 ,       2590 ,в2318   ,"Виски ""Red Label"",  1 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:02 ,     4149 ,       4149 ,в2319   ,"Виски Red Label,  2 л"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:05 ,     9390 ,       9390 ,в2320   ,"Виски ""Red Label"",  4.5 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:08 ,      959 ,        959 ,в16502  ,"Виски ""Red Label"",  200 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:11 ,     2709 ,       2709 ,в33520  ,"Виски ""Red Label"",  1 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:13 ,     1590 ,       1590 ,в54911  ,"Виски ""Red Label"",  350 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:16 ,     2090 ,       1790 ,в63353  ,"Виски ""Red Label"",  0.7 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:18 ,    11990 ,      11990 ,в66504  ,"Виски ""Red Label"",  3 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:19 ,     4590 ,       4590 ,в215945 ,"Виски ""Red Label"",  1.5 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:21 ,     2990 ,       2990 ,в222633 ,"Виски ""Red Label"",  0.75 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:25 ,      950 ,        649 ,в130824 ,"Водка ""Jinro"" Strawberry Soju,  360 мл"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:26 ,      950 ,        649 ,в109293 ,"Водка ""Jinro"" Plum Soju,  360 мл"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:32 ,      950 ,        699 ,в38044  ,"Водка Hitejinro, Chamisul Fresh Soju,  360 мл"                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:31 ,      950 ,        649 ,в109296 ,"Водка ""Jinro"" Grapefruit Soju,  360 мл"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:34 ,      999 ,        999 ,в110042 ,"Водка ""Jinro"" Grapefruit Soju,  0.75 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:41 ,      309 ,        269 ,в197178 ,"Пиво ""Grotwerg"" Weissbier, in can,  0.5 л"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:26 ,      199 ,        199 ,в29037  ,"Пиво ""Asahi"" Super Dry,  0.33 л"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:30 ,      119 ,        119 ,в24822  ,"Пиво ""Asahi"" Super Dry,  0.44 л"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:32 ,      289 ,        289 ,в118353 ,"Пиво ""Asahi"" Super Dry,  0.5 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:35 ,      120 ,        120 ,в118354 ,"Пиво ""Asahi"" Super Dry, in can,  350 мл"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:38 ,      299 ,        299 ,в118355 ,"Пиво ""Asahi"" Super Dry, in can,  0.5 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:42 ,      279 ,        279 ,в252613 ,"Пиво ""Asahi"" Super Dry, in can,  0.33 л"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:39 ,      129 ,        129 ,в201126 ,"Пиво ""Spaten"" Munchen (Russia), in can,  0.45 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:42 ,      129 ,        129 ,в193173 ,"Пиво Spaten, Munchen (Russia),  0.45 л"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:51 ,      169 ,        149 ,в191672 ,"Пиво ""Grotwerg"" Alkoholfrei, in can,  0.5 л"                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:51 ,     1660 ,       1299 ,в148100 ,"Вино ""Gaumen Spiel"" Riesling "                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:51 ,      379 ,        289 ,в24015  ,"Пиво ""Cernovar"" Cerne, in can,  0.5 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:53 ,      349 ,        349 ,в24012  ,"Пиво ""Cernovar"" Cerne,  0.5 л"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:56 ,      119 ,        119 ,в24014  ,"Пиво ""Cernovar"" Cerne,  0.33 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:00 ,      599 ,        599 ,в130003 ,"Сидр ""La Bolee Bretonne"" Brut,  0.75 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:01 ,     5990 ,       3949 ,в2287   ,"Виски ""Bushmills"" Malt 10 Years Old, with box,  0.7 л"                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:26 ,      349 ,        299 ,в89436  ,"Ликер ""Jagermeister"",  40 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:30 ,     1410 ,       1410 ,в2903   ,"Ликер ""Jagermeister"",  350 мл"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:33 ,     1590 ,       1590 ,в2904   ,"Ликер ""Jagermeister"",  0.5 л"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:37 ,     1990 ,       1990 ,в5202   ,"Ликер ""Jagermeister"",  0.7 л"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:41 ,     2900 ,       2900 ,в18530  ,"Ликер ""Jagermeister"",  1 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:44 ,      829 ,        829 ,в23066  ,"Ликер ""Jagermeister"",  200 мл"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:51 ,      299 ,        299 ,в89437  ,"Ликер ""Jagermeister"",  20 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:54 ,     4449 ,       4449 ,в89439  ,"Ликер ""Jagermeister"",  1.75 л"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:00 ,      469 ,        469 ,в121669 ,"Ликер ""Jagermeister"",  100 мл"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:05 ,     9190 ,       9190 ,в217083 ,"Ликер ""Jagermeister"",  3 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:04 ,     1449 ,       1099 ,в62066  ,"Вино Stobi, Makedonsko Crveno,  1 л"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,     2270 ,       2270 ,в174852 ,"Вино Stobi, Makedonsko Crveno, bag-in-box,  3 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:13 ,     5290 ,       4790 ,в7380   ,"Виски ""Auchentoshan"" 12 Years Old, gift box,  0.7 л"                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:17 ,      879 ,        879 ,в145942 ,"Виски ""Auchentoshan"" 12 Years Old, gift box,  50 мл"                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:17 ,     1890 ,       1700 ,в42342  ,"Виски Sazerac, ""Fireball"" Cinnamon Whisky,  0.5 л"                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:20 ,      679 ,        679 ,в29735  ,"Виски Sazerac, ""Fireball"" Cinnamon Whisky,  0.7 л"                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:25 ,     1819 ,       1819 ,в169374 ,"Висковый напиток Sazerac, ""Fireball"" Cinnamon Whisky,  0.75 л"                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:29 ,     3249 ,       3249 ,в175131 ,"Висковый напиток Sazerac, ""Fireball"" Cinnamon Whisky,  1 л"                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,      500 ,        429 ,в35511  ,"Водка ""Хаски"",  0.5 л"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:15 ,      699 ,        699 ,в35529  ,"Водка ""Хаски"",  0.7 л"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:23 ,      309 ,        309 ,в79702  ,"Водка ""Хаски"",  375 мл"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:27 ,      929 ,        799 ,в122389 ,"Водка ""Хаски"",  1 л"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:30 ,      309 ,        309 ,в192094 ,"Водка ""Хаски"",  250 мл"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,      119 ,        119 ,в241989 ,"Водка ""Хаски"",  100 мл"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,      509 ,        459 ,в23135  ,"Виски ""Jameson"",  50 мл"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:15 ,     3699 ,       3699 ,в2341   ,"Виски ""Jameson"",  1 л"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:19 ,     2690 ,       2690 ,в14220  ,"Виски ""Jameson"",  0.7 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:23 ,     1349 ,       1349 ,в18536  ,"Виски ""Jameson"",  350 мл"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:27 ,     2429 ,       2429 ,в18537  ,"Виски ""Jameson"",  0.5 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:32 ,     6990 ,       6990 ,в72764  ,"Виски ""Jameson"",  1.75 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:36 ,     1119 ,       1119 ,в158882 ,"Виски ""Jameson"",  200 мл"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:39 ,     3149 ,       3149 ,в229643 ,"Виски ""Jameson"",  0.75 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:25 ,      429 ,        359 ,в126292 ,"Виски ""Jack Daniel's"" Tennessee Honey,  50 мл"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:29 ,     3149 ,       3149 ,в35871  ,"Виски ""Jack Daniel's"" Tennessee Honey,  0.7 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,     1490 ,       1490 ,в156413 ,"Виски ""Jack Daniel's"" Tennessee Honey,  0.5 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:38 ,     5490 ,       5490 ,в156414 ,"Виски ""Jack Daniel's"" Tennessee Honey,  1 л"                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:43 ,     3049 ,       3049 ,в228038 ,"Виски ""Jack Daniel's"" Tennessee Honey,  0.75 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:47 ,     3449 ,       2099 ,в8790   ,"Бренди ""Torres 10"" Gran Reserva, gift box,  0.7 л"                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:49 ,     2190 ,       1590 ,в240489 ,"Вино Matsu, ""El Picaro"", 2023 "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:53 ,     6050 ,       6050 ,в242814 ,"Вино Matsu, ""El Picaro"", 2023,  1.5 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:56 ,     8290 ,       8290 ,в248321 ,"Вино Matsu, ""El Picaro"", 2023, wooden box,  1.5 л"                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:37 ,     1709 ,       1490 ,в2935   ,"Водка ""Белуга"" Нобл,  0.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:40 ,      239 ,        239 ,в2934   ,"Водка ""Белуга"" Нобл,  100 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:43 ,     2409 ,       1849 ,в2936   ,"Водка ""Белуга"" Нобл,  0.7 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,     3290 ,       3090 ,в2937   ,"Водка ""Белуга"" Нобл,  1 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:48 ,      409 ,        409 ,в51059  ,"Водка ""Белуга"" Нобл,  50 мл"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:50 ,     4349 ,       4349 ,в117524 ,"Водка ""Белуга"" Нобл,  1.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:53 ,     1099 ,       1099 ,в139340 ,"Водка ""Белуга"" Нобл,  375 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:56 ,    12490 ,      12490 ,в191625 ,"Водка ""Белуга"" Нобл,  3 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:00 ,     2550 ,       2550 ,в195851 ,"Водка ""Белуга"" Нобл,  0.75 л"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:03 ,     4590 ,       4590 ,в195852 ,"Водка ""Белуга"" Нобл,  1.75 л"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:54 ,      789 ,        699 ,в18276  ,"Виски ""Chivas Regal"" 12 years old,  50 мл"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:58 ,    37990 ,      37990 ,в2352   ,"Виски Chivas Regal 12 years old,  4.5 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:03 ,     3990 ,       3990 ,в18274  ,"Виски ""Chivas Regal"" 12 years old,  0.7 л"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:06 ,     2799 ,       2799 ,в137958 ,"Виски ""Chivas Regal"" 12 years old,  375 мл"                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:08 ,     2819 ,       2819 ,в155305 ,"Виски ""Chivas Regal"" 12 years old,  0.5 л"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:11 ,     5280 ,       5280 ,в217007 ,"Виски ""Chivas Regal"" 12 Years Old,  1 л"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:14 ,     3830 ,       3830 ,в226001 ,"Виски ""Chivas Regal"" 12 Years Old,  0.75 л"                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:43 ,     2090 ,       1790 ,в63353  ,"Виски ""Red Label"",  0.7 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,      959 ,        959 ,в2314   ,"Виски ""Red Label"",  375 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:50 ,     1610 ,       1499 ,в2315   ,"Виски ""Red Label"",  0.5 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:53 ,     1999 ,       1999 ,в2316   ,"Виски ""Red Label"",  0.7 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:58 ,     2590 ,       2590 ,в2318   ,"Виски ""Red Label"",  1 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:03 ,     4149 ,       4149 ,в2319   ,"Виски Red Label,  2 л"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:06 ,     9390 ,       9390 ,в2320   ,"Виски ""Red Label"",  4.5 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:09 ,      959 ,        959 ,в16502  ,"Виски ""Red Label"",  200 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:12 ,     2709 ,       2709 ,в33520  ,"Виски ""Red Label"",  1 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:15 ,     1590 ,       1590 ,в54911  ,"Виски ""Red Label"",  350 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:17 ,    11990 ,      11990 ,в66504  ,"Виски ""Red Label"",  3 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:19 ,      619 ,        399 ,в82423  ,"Виски ""Red Label"",  50 мл"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:20 ,     4590 ,       4590 ,в215945 ,"Виски ""Red Label"",  1.5 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:22 ,     2990 ,       2990 ,в222633 ,"Виски ""Red Label"",  0.75 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:59 ,     1119 ,        999 ,в35829  ,"Водка ""Mamont"",  0.5 л"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:03 ,     1520 ,       1390 ,в35830  ,"Водка ""Mamont"",  0.7 л"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:07 ,     2090 ,       2090 ,в35831  ,"Водка Mamont,  1 л"                                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:10 ,      919 ,        919 ,в182102 ,"Водка ""Mamont"",  375 мл"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:01 ,     2609 ,       1990 ,в19215  ,"Водка ""Белуга"" Трансатлантик Рейсинг,  0.7 л"                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:04 ,     1849 ,       1409 ,в29243  ,"Водка ""Белуга"" Трансатлантик Рейсинг,  0.5 л"                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:08 ,     3349 ,       3349 ,в152990 ,"Водка ""Белуга"" Трансатлантик Рейсинг,  1 л"                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:10 ,     2299 ,       2299 ,в198430 ,"Водка ""Белуга"" Трансатлантик Рейсинг,  0.75 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:13 ,     6990 ,       6990 ,в227637 ,"Водка ""Белуга"" Трансатлантик Рейсинг,  1.75 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:02 ,     1490 ,       1009 ,в167792 ,"Водка ""Архангельская"" Северная выдержка,  1 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:05 ,      759 ,        560 ,в64998  ,"Водка ""Архангельская"" Северная выдержка,  0.5 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:08 ,     1049 ,        689 ,в101302 ,"Водка ""Архангельская"" Северная выдержка,  0.7 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:11 ,      269 ,        269 ,в107307 ,"Водка ""Архангельская"" Северная выдержка,  250 мл"                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:13 ,      139 ,        139 ,в180740 ,"Водка ""Архангельская"" Северная выдержка, фляга,  100 мл"                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:15 ,     2320 ,       2320 ,в184228 ,"Водка ""Архангельская"" Северная выдержка,  1.5 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:15 ,     2290 ,       1229 ,в237145 ,"Вино ""Faustino VII"", Rioja DOC, 2022 "                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:17 ,      679 ,        679 ,в236413 ,"Вино ""Faustino VII"", Rioja DOC, 2022,  187 мл"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:02 ,     1239 ,        959 ,в227893 ,"Вино Robertson Winery, Cabernet Sauvignon, 2021 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:05 ,      809 ,        809 ,в32588  ,"Вино Robertson Winery, Cabernet Sauvignon, 2013 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:09 ,      719 ,        719 ,в66115  ,"Вино Robertson Winery, Cabernet Sauvignon, 2014 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:11 ,      889 ,        889 ,в182202 ,"Вино Robertson Winery, Cabernet Sauvignon, 2019 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:14 ,     1070 ,       1070 ,в185419 ,"Вино Robertson Winery, Cabernet Sauvignon, 2020 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:16 ,     1239 ,       1239 ,в245472 ,"Вино Robertson Winery, Cabernet Sauvignon, 2022 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:18 ,      729 ,        729 ,в84541  ,"Вино Robertson Winery, Cabernet Sauvignon, 2016 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:20 ,      679 ,        679 ,в100678 ,"Вино Robertson Winery, Cabernet Sauvignon, 2017 "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:17 ,     5290 ,       4490 ,в199006 ,"Вино Turk, Eiswein vom Gruner Veltliner, 2021,  375 мл"                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:19 ,     5290 ,       5290 ,в199004 ,"Вино Turk, Eiswein vom Gruner Veltliner, 2020,  375 мл"                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:21 ,     4710 ,       4710 ,в154581 ,"Вино Turk, Eiswein vom Gruner Veltliner, 2018,  375 мл"                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:24 ,     1180 ,       1109 ,в232919 ,"Вино ""GRW Premium"" Kindzmarauli "                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:24 ,     1360 ,        799 ,в188056 ,"Вино ""GreenLife"" Sauvignon Blanc, Western Cape WO "                                     ,
