shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                                          ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:48 ,     1360 ,       1360 ,в94765  ,"Игристое вино ""Chateau Tamagne"" Brut Blanc,  1.5 л"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:50 ,     2140 ,       2140 ,в86205  ,"Игристое вино Villa degli Olmi, ""Corte dei Rovi"" Extra Dry, Prosecco DOC "                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:44 ,    10990 ,       7899 ,в2752   ,"Шампанское Moet & Chandon, Brut ""Imperial"", gift box "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:45 ,     2120 ,       2120 ,в2748   ,"Шампанское Moet & Chandon, Brut ""Imperial"",  200 мл"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:47 ,     7050 ,       7050 ,в2749   ,"Шампанское Moet & Chandon, Brut ""Imperial"",  375 мл"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:47 ,     8990 ,       8990 ,в2750   ,"Шампанское Moet & Chandon, Brut ""Imperial"" "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:48 ,    26490 ,      26490 ,в2751   ,"Шампанское Moet & Chandon, Brut ""Imperial"",  1.5 л"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:49 ,    78490 ,      78490 ,в2753   ,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  3 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:50 ,   138990 ,     138990 ,в32221  ,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  6 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:51 ,   218990 ,     218990 ,в51625  ,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  12 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:52 ,    10490 ,      10490 ,в54925  ,"Шампанское Moet & Chandon, Brut ""Imperial"", gift box,  1.5 л"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:50 ,     2150 ,       2150 ,в2568   ,"Игристое вино Asti ""Mondoro"" "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:52 ,     3120 ,       3120 ,в2569   ,"Игристое вино Asti ""Mondoro"", gift box "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:52 ,     2720 ,       2720 ,в2572   ,"Игристое вино Asti ""Mondoro"", gift box,  1.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:54 ,      689 ,        689 ,в11676  ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Полусухое "                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:52 ,     1339 ,       1339 ,в17531  ,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Брют "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:54 ,     1099 ,       1099 ,в46477  ,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Брют,  375 мл"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:55 ,     1719 ,       1719 ,в143871 ,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Брют, в подарочной коробке "                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:50 ,    11310 ,      11310 ,в2847   ,"Шампанское Veuve Clicquot, Brut, with gift box "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:52 ,     5890 ,       5890 ,в2845   ,"Шампанское ""Veuve Clicquot"" Brut,  375 мл"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:54 ,    10490 ,       8990 ,в2846   ,"Шампанское Veuve Clicquot, Brut "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:55 ,    12490 ,      12490 ,в2848   ,"Шампанское Veuve Clicquot Brut with gift box,  1.5 л"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:56 ,    22490 ,      22490 ,в205210 ,"Шампанское Veuve Clicquot, Brut,  1.5 л"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:54 ,     2570 ,       2570 ,в56949  ,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:55 ,      959 ,        959 ,в76023  ,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut,  200 мл"                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:56 ,     1790 ,       1790 ,в105148 ,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut,  375 мл"                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:57 ,     2990 ,       2990 ,в185393 ,"Игристое вино ""La Gioiosa"" Prosecco DOC Treviso Brut, gift box "                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:57 ,      609 ,        609 ,в29424  ,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Брют "                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:57 ,      199 ,        199 ,в56295  ,"Игристое вино Наследие Мастера ""Левъ Голицынъ"" Брют,  200 мл"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:56 ,     1829 ,       1829 ,в1052   ,"Игристое вино Casa Defra, Prosecco "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:57 ,      849 ,        849 ,в5075   ,"Игристое вино Casa Defra, Prosecco,  200 мл"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:58 ,     2190 ,       2190 ,в34381  ,"Игристое вино Casa Defra, Prosecco, gift box "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:58 ,    11990 ,      11990 ,в126871 ,"Шампанское Moet & Chandon, ""Nectar Imperial"" Semi-Sweet, gift box "                                        ,
